variable	NONE	Malakula	Kanaky (New Caledonia main island)	Santo	Ambrym	Efate	Pentecost	Tanna	Viti Levu + Yasawa	Erromango	Laguas yan gåni	Maewo	Vanua Lava	Ambae	Duff + Reef Islands	Tungaru + Tuvalu	Ureparapara	Aneityum	Anuta	Aore	Aotearoa	Avaiki Nui (south)	Chuuk	East Futuna	Hawaii	Hiu	Kadavu	Kapingamarangi	Kosrae	Lau	Lifou	Loh-Toga	Luangiua	Mangareva	Mo-ava-mo-iki	Mota	Mota Lava	Māngarongaro	Nengone	Niue	Nukuoro	Paama	Palau	Pohnpei	Pukapuka	Raivavae	Rakahanga-Manihiki	Rapa Nui	Ratak + Rālik	Rimatara	Rotuma	Rurutu	Rēkohou	Sāmoa	Tahiti	Te Henua ‘Enana	Tikopia	Tokelau	Tonga	Tuamotu	Tupuai	Ulithi (greater)	Uvea (Wallis)	Woleai	Yap
b_environ_PC2_sd	0.198197136256279	0.207370073613174	0.215397718996207	0.198843803860184	0.227174824793635	0.199896222160392	0.199261812869077	0.203240041283146	0.198191773606836	0.199809621055065	0.200734717253077	0.1967595710247	0.199776847435238	0.203621008892434	0.200300884404256	0.206993846223025	0.200414108669061	0.197294678341959	0.206624141687372	0.196578437050201	0.20900150075518	0.200734206936597	0.198548198297743	0.199041560416693	0.20170161101223	0.199344268842645	0.197879626524373	0.202364712152437	0.200005512209081	0.20193298186155	0.197471694570321	0.198881469614074	0.198835696979212	0.20204712945149	0.200241838598161	0.199431695950732	0.195950180079789	0.199210343410953	0.199247147194212	0.199222709117242	0.204449035283604	0.20066889091099	0.199735275824761	0.199530595756331	0.199780844021596	0.20380445506196	0.200238271655704	0.197240569537044	0.199492236142475	0.199013369253279	0.199250353685396	0.198564311832131	0.207344943270084	0.200161287689823	0.200742830349725	0.220084269306314	0.200104641947893	0.201438518288932	0.199691438742699	0.194158373090315	0.199028804042666	0.198065873281077	0.1980097356515	0.19946423991021	0.200016511084503
b_environ_PC3_sd	0.135154057836184	0.141151504004327	0.129392332283052	0.138479506129506	0.140384752117947	0.136509725619532	0.136192795826836	0.135265806699459	0.134940196486184	0.137718922294066	0.140999264626577	0.134375235492388	0.135718881227435	0.134084438854534	0.139151388212851	0.137634163868375	0.136300080865566	0.135591992659316	0.153315492072285	0.134925494977329	0.13888304854348	0.13544763916715	0.136923808624701	0.136326226542504	0.136765815152637	0.135852315211277	0.134755719691146	0.135304875169513	0.136018834255608	0.134598864110819	0.137083320037982	0.134776436376141	0.134189454554787	0.136652680732169	0.135164586800806	0.134620195446376	0.134914817124281	0.137194293568623	0.136535035261317	0.136014371810825	0.135677212436897	0.134605110226203	0.139936376007402	0.136101696443289	0.134857293673576	0.134653307619584	0.136487774937259	0.134202275857408	0.135639128481064	0.13550254051736	0.136528078319953	0.135346209152071	0.14760747091831	0.136904199943739	0.136816267801702	0.154083558440751	0.139617443988611	0.136116401205573	0.134433518153492	0.131010686102454	0.13531941220239	0.135033514109566	0.13578680190409	0.135258594820442	0.135994643003922
b_EA033_sd	0.119205558129916	0.12429833081327	0.110967708045963	0.128204899097469	0.120523549823312	0.124369448742069	0.119430012171319	0.11927587515769	0.130953231921252	0.122141051962953	0.117775133331268	0.119065110413353	0.119906918975081	0.118806531945601	0.118350991038202	0.117924416402142	0.119473405235988	0.119376298834515	0.119053333074841	0.118642938556844	0.120471647531898	0.119348952151246	0.117736177911526	0.119611764882698	0.121462889045332	0.119141905334655	0.12274349052977	0.119172581730751	0.121282740213685	0.123113254595783	0.119048534046743	0.119853686608089	0.119681844985751	0.118871325081421	0.118565353953867	0.119018802721519	0.118619290563166	0.119049597002443	0.123451579102441	0.120002080898516	0.118290611116925	0.118180821685249	0.118070456435064	0.12061162424468	0.119653227510658	0.119114500421437	0.119311364274932	0.118546056661748	0.120537919152144	0.119269240489127	0.120579330987971	0.118701747666785	0.121906586585213	0.118045757996295	0.119671574475067	0.120211234619986	0.120505703451252	0.119733875639787	0.122600218594856	0.12015448130501	0.1193049270445	0.119336265802929	0.119418556325949	0.119793574171301	0.121105350683664
b_Settlement_date_grouping_finer_sd	0.134623195935531	0.140941035001267	0.135075459974454	0.133991702695776	0.139399492202884	0.13612664083533	0.135542836213192	0.135473450129911	0.135514170711008	0.136432859714612	0.130827164458864	0.13505113810302	0.13595691267509	0.138070474078363	0.136667414706879	0.134469141679519	0.135826942805931	0.134121358045204	0.138174948861999	0.134198387648521	0.142674699166293	0.136856972442803	0.13471214377142	0.135445858433598	0.138845973142586	0.135529649518191	0.135922028513616	0.136869471208378	0.137368958841386	0.139536579726654	0.134938484234158	0.137189079121162	0.137409936234344	0.13582565093886	0.136320601509675	0.135714795831949	0.135303691441948	0.138379791720984	0.135843258203418	0.136104114258488	0.139757000958314	0.13429067273611	0.139568252669006	0.137058882341613	0.137542158168514	0.135674182145045	0.137009469742632	0.139071968295887	0.136160211491068	0.137140605084421	0.13586767984434	0.136399391175318	0.137131964870866	0.137233786064366	0.139104381508391	0.165705396762983	0.136470405711419	0.135944638904348	0.135345950548861	0.139304887141028	0.135735188838816	0.135938468165956	0.134946703028431	0.135914387318099	0.136153257076373
b_environ_PC1:Shoreline_sd	0.145759044335338	0.151370995575509	0.148832901414307	0.145923925078777	0.154671520295873	0.145094015829263	0.146535815974013	0.146598402623759	0.146858079267473	0.145780311472785	0.150816151480255	0.145135188190923	0.14677263440639	0.142319868778771	0.147064675831275	0.164520796658305	0.147302734199323	0.144612709144929	0.179403735636232	0.144499712739758	0.165310783178801	0.147454743382925	0.143427185146665	0.145934889711411	0.147698506635317	0.14599744290206	0.145472698300299	0.150155772587562	0.147389038903451	0.145711861517374	0.145618095125186	0.146248714784361	0.14578213853934	0.147460066884144	0.146160293137227	0.145882809746478	0.143735331850689	0.145636425898482	0.145175299118833	0.146697315293275	0.149651492451651	0.145596193793521	0.144566784433046	0.145886905449095	0.146739498718506	0.149978092638451	0.146436596150789	0.144673066363676	0.146427515266188	0.146927526149065	0.146217435400722	0.145689344956089	0.143539579926974	0.145158984878992	0.147477262935119	0.146108728028452	0.155932712420736	0.14629911818533	0.145612068374291	0.141528737690935	0.14674233192719	0.144892532054695	0.145644532061083	0.146060046953861	0.146931269771652
b_Shoreline:environ_PC2_sd	0.181483907088164	0.195898653970322	0.179057311133043	0.183726815802509	0.184644885872146	0.180305772169261	0.184833580562445	0.183291791803557	0.182154408296467	0.183044246255641	0.191714107262681	0.182296263430613	0.184657308684395	0.177034636418633	0.185432156306524	0.194734668738966	0.18508188526565	0.180202178442638	0.243385527136913	0.1814928236346	0.200480420638686	0.182498516242112	0.178704237639632	0.183788290452496	0.185575417766692	0.18194405674237	0.181677758625054	0.180190894094315	0.183694435989448	0.18115377481811	0.18371102642753	0.183314106450886	0.184344530903618	0.18143619235603	0.181632516240832	0.183894074097443	0.180242556890499	0.182482672283148	0.181719590005562	0.182772212847856	0.17845361897807	0.181541031744309	0.181204798839774	0.182140718076491	0.182727242647392	0.18259009362742	0.182720307174825	0.182296078314772	0.183311196005054	0.183025403331796	0.182640639604263	0.182501561131246	0.179294380285794	0.182213598106753	0.184434312328115	0.181835513769241	0.198865201142693	0.183554350503773	0.180361851724886	0.18319344324696	0.182593198079806	0.182144063572612	0.182171729859804	0.183399016886817	0.183655461803557
b_Shoreline:environ_PC3_sd	0.13781823136285	0.141682120877301	0.182845062519518	0.143890182603405	0.138826306311821	0.138089710498081	0.137213713146946	0.139928765396911	0.13829937478375	0.138013870595522	0.140508141248608	0.137305738884773	0.139273396387528	0.136255991605902	0.144121635351384	0.146224521381284	0.138736265602814	0.137882650592547	0.137693786793748	0.136465822063584	0.176148785610642	0.138482148026049	0.136522324901117	0.139184579805473	0.141033605599573	0.138972114943755	0.137596221568028	0.142445887487273	0.139652781217055	0.138898284310096	0.137624844024677	0.136958511513579	0.137999831121627	0.138358353968837	0.137909234512369	0.13797731407387	0.137106927048894	0.139216088631217	0.137174154191068	0.137099596644318	0.142477376983876	0.136829074521753	0.136170160186179	0.13911619139252	0.140725275533667	0.139586570585491	0.138850095883796	0.138459852453011	0.139034272150722	0.138259431095626	0.13807079975628	0.137098100434022	0.13641775425059	0.140481267954947	0.138127558928868	0.141024207273544	0.136927038542681	0.140468867812883	0.137721066285424	0.135732840143945	0.137914232671349	0.138937754057389	0.138965593202739	0.139377233162466	0.138220792806569
b_Shoreline:Settlement_date_grouping_finer_sd	0.130344130081069	0.142911327253294	0.132757748938529	0.135539367054655	0.131386240200686	0.130021710069033	0.131096091027782	0.130966796981529	0.131572835023592	0.129535476544196	0.131909182579792	0.131915304745019	0.130706836545476	0.130676761706019	0.132415122723133	0.133024888848231	0.132783593944722	0.131446250960591	0.147459676279355	0.131152151257921	0.13441523869908	0.132512083093054	0.12853084300881	0.131787830153716	0.134614007302968	0.131498807391662	0.131406612021766	0.13304471224751	0.132691802103713	0.134336967950606	0.131489239932098	0.132177248001178	0.131230524066124	0.130729377540729	0.132366679324006	0.131944218649701	0.132475813521566	0.13236752698618	0.130824087542445	0.131611414682563	0.136918036314205	0.13034270586803	0.133624027503222	0.13252055159858	0.132562168227481	0.13110913208266	0.132660274260784	0.131123914742236	0.130463435287716	0.132479946713547	0.132046208185861	0.130421497383931	0.132077836997244	0.132656822892294	0.135504281497639	0.147544817747685	0.138040938288649	0.130443513116986	0.13010205896691	0.148580375561749	0.131594203318865	0.131121638010358	0.130818755392426	0.132091100191867	0.131850571186575
b_Intercept_min	-0.530956	-0.413933	-0.46079	-0.492852	-0.555215	-0.558804	-0.52591	-0.518753	-0.567714	-0.551036	-0.54945	-0.506471	-0.465996	-0.449699	-0.610962	-0.473831	-0.517251	-0.438547	-0.584151	-0.503456	-0.48652	-0.493615	-0.450055	-0.520043	-0.569198	-0.593087	-0.464892	-0.522124	-0.523278	-0.498049	-0.492301	-0.474264	-0.449427	-0.482856	-0.512041	-0.473765	-0.524114	-0.482732	-0.49726	-0.533744	-0.478867	-0.529269	-0.588449	-0.482876	-0.849521	-0.541858	-0.598979	-0.552964	-0.484301	-0.505314	-0.546776	-0.489377	-0.491512	-0.679097	-0.4863	-0.548878	-0.583751	-0.627345	-0.497583	-0.518393	-0.458532	-0.589932	-0.475522	-0.57448	-0.55325
b_environ_PC1_min	-1.29272	-1.02888	-1.06667	-1.19724	-1.29869	-1.29905	-1.26957	-1.35592	-1.36636	-1.162	-1.13641	-1.26858	-1.26043	-1.17982	-1.31751	-1.25648	-1.17017	-1.25015	-1.38046	-1.15164	-1.25044	-1.19055	-1.24532	-1.26251	-1.22127	-1.24891	-1.18897	-1.22041	-1.28942	-1.23301	-1.29567	-1.10716	-1.26546	-1.20467	-1.19094	-1.22487	-1.16083	-1.23006	-1.22499	-1.2105	-1.14496	-1.30407	-1.28857	-1.31265	-1.39002	-1.17592	-1.16584	-1.32335	-1.21169	-1.34837	-1.25182	-1.19958	-1.2108	-1.23262	-1.28848	-1.27635	-1.2169	-1.3586	-1.25282	-1.23527	-1.22073	-1.20494	-1.18773	-1.22117	-1.29922
b_Shoreline_min	-0.0207631	-0.0617518	0.0771066	-0.182015	-0.224981	-0.0950431	-0.0968694	-0.131798	-0.120056	-0.0754621	-0.0703766	-0.0961267	-0.0975517	-0.0656265	-0.0954685	-0.0291404	-0.181037	-0.0992713	-0.189772	-0.0376934	-0.17197	-0.0743083	-0.0306066	-0.0934784	-0.120769	-0.0945545	-0.0773607	-0.170144	-0.0780116	-0.124944	-0.0749892	-0.0858141	-0.0397602	-0.127277	-0.103663	-0.0227274	-0.0754246	-0.18468	-0.0596908	-0.0597509	-0.103967	-0.122168	0.00111706	-0.0396412	-0.0856943	-0.057899	-0.138935	-0.19236	-0.122444	-0.133706	-0.0469502	-0.0681583	-0.102993	-0.096788	-0.121724	-0.114063	-0.129275	-0.193707	-0.0902487	-0.0231634	-0.118011	-0.0896633	-0.123296	-0.0611913	-0.189808
b_environ_PC2_min	-0.619557	-0.392647	-0.366369	-0.618255	-0.89467	-0.674538	-0.660344	-0.654453	-0.663967	-0.792275	-0.674186	-0.566069	-0.730817	-0.648493	-0.743967	-0.608654	-0.66375	-0.663661	-0.648015	-0.60635	-0.559227	-0.671936	-0.69259	-0.66479	-0.611001	-0.667497	-0.627049	-0.669466	-0.655387	-0.680403	-0.682864	-0.642467	-0.632327	-0.643203	-0.686046	-0.642925	-0.697075	-0.594883	-0.681151	-0.596365	-0.654305	-0.740925	-0.855953	-0.711373	-0.585536	-0.641233	-0.612438	-0.677335	-0.706677	-0.640676	-0.637172	-0.714874	-0.623558	-0.653273	-0.56196	-0.879289	-0.583862	-0.774188	-0.704016	-0.605182	-0.733713	-0.701962	-0.710808	-0.720313	-0.632591
b_environ_PC3_min	-0.459315	-0.61049	-0.579913	-0.588956	-0.492704	-0.447177	-0.472819	-0.6581	-0.501818	-0.450298	-0.704964	-0.50033	-0.522488	-0.48675	-0.530225	-0.521919	-0.504292	-0.515752	-0.599066	-0.460486	-0.464111	-0.513657	-0.408769	-0.473776	-0.493986	-0.512895	-0.51672	-0.444137	-0.520266	-0.477239	-0.532503	-0.412001	-0.50827	-0.488471	-0.497921	-0.465209	-0.528172	-0.432748	-0.450514	-0.449056	-0.54251	-0.563707	-0.477886	-0.491412	-0.493323	-0.507932	-0.443449	-0.474424	-0.475229	-0.523133	-0.467194	-0.477698	-0.513452	-0.463307	-0.450962	-0.610293	-0.534597	-0.488955	-0.455313	-0.487757	-0.481724	-0.454125	-0.445128	-0.465028	-0.443329
b_EA033_min	-1.41514	-1.24447	-1.34598	-1.25932	-1.40101	-1.45724	-1.41483	-1.36101	-1.50694	-1.43716	-1.37675	-1.42787	-1.37881	-1.41445	-1.45981	-1.38375	-1.34267	-1.32546	-1.41361	-1.3786	-1.35733	-1.34993	-1.35031	-1.43982	-1.59895	-1.43705	-1.45745	-1.36822	-1.42453	-1.35433	-1.3536	-1.4109	-1.35992	-1.37495	-1.40385	-1.37342	-1.34808	-1.35682	-1.41779	-1.43461	-1.42909	-1.41559	-1.39157	-1.38206	-1.40278	-1.42589	-1.37244	-1.38173	-1.39716	-1.42169	-1.41449	-1.32926	-1.45188	-1.41605	-1.38439	-1.38324	-1.38644	-1.54122	-1.38377	-1.41519	-1.36547	-1.37937	-1.42101	-1.42192	-1.4026
b_Settlement_date_grouping_finer_min	-0.0384761	-0.0345321	0.0287776	-0.0544474	-0.12599	-0.13248	-0.0580392	-0.0396398	-0.0868328	-0.0717611	-0.00339571	-0.0570623	-0.0639694	-0.104101	-0.0471927	-0.0440226	-0.0149619	-0.0579575	-0.0586318	-0.106434	-0.0633393	-0.191983	-0.023543	-0.0615892	-0.0537463	-0.100126	-0.0434105	-0.0672832	-0.0415997	-0.0513023	-0.0157795	-0.0226339	-0.06869	-0.053232	-0.105987	-0.039457	-0.0711358	-0.104318	-0.0872886	-0.0648939	-0.0835306	-0.08336	-0.0472574	-0.0357713	-0.0495733	-0.105317	-0.0387928	-0.0546003	-0.103003	-0.0605174	-0.0441682	-0.104337	-0.0268862	-0.0267471	-0.056867	-0.293495	-0.0795571	-0.0231481	-0.106066	-0.0732098	-0.0639163	-0.033823	-0.106256	-0.0272424	-0.104909
b_environ_PC1:Shoreline_min	-0.402607	-0.360201	-0.613691	-0.442493	-0.498653	-0.460767	-0.410932	-0.414331	-0.45868	-0.531369	-0.384619	-0.406392	-0.432125	-0.41593	-0.417836	-0.395065	-0.363333	-0.392247	-0.600416	-0.426851	-0.400189	-0.451689	-0.35378	-0.397302	-0.416433	-0.445396	-0.457212	-0.456529	-0.393921	-0.451781	-0.380891	-0.424431	-0.410262	-0.446416	-0.512767	-0.415737	-0.387369	-0.396668	-0.384829	-0.393345	-0.419278	-0.438717	-0.465014	-0.431646	-0.455373	-0.410883	-0.35535	-0.423234	-0.445397	-0.43845	-0.410749	-0.402663	-0.395972	-0.380735	-0.464048	-0.437289	-0.451531	-0.458405	-0.472401	-0.357493	-0.470898	-0.412365	-0.436621	-0.398029	-0.39238
b_Shoreline:environ_PC2_min	-1.06155	-0.8589	-0.897202	-0.949227	-1.12219	-1.23204	-1.05044	-1.05892	-1.01925	-1.0997	-1.05427	-1.04642	-1.06448	-1.02526	-1.061	-1.0308	-1.06618	-1.0085	-1.30408	-1.06597	-1.27311	-1.11198	-1.07541	-1.08531	-1.09917	-1.02876	-1.09427	-1.0054	-1.08378	-1.14965	-1.13981	-1.01039	-1.02043	-1.12355	-1.08768	-1.04787	-1.063	-1.12293	-1.02835	-1.02877	-1.03781	-1.02933	-1.05554	-1.05096	-1.07806	-1.02615	-1.02165	-1.06245	-1.04753	-1.10105	-1.10109	-1.10273	-1.06491	-1.08281	-1.08297	-1.07085	-0.989216	-1.04976	-1.09763	-1.14283	-1.06284	-1.04472	-1.10142	-1.0938	-1.06529
b_Shoreline:environ_PC3_min	-0.382126	-0.63658	-1.01544	-0.608206	-0.48426	-0.43591	-0.396522	-0.421136	-0.464128	-0.362323	-0.498237	-0.40086	-0.428136	-0.469872	-0.477497	-0.5069	-0.394611	-0.427653	-0.388045	-0.457622	-0.778653	-0.399697	-0.404246	-0.466646	-0.404589	-0.514934	-0.499049	-0.379477	-0.414467	-0.386728	-0.459545	-0.443416	-0.387076	-0.455827	-0.422857	-0.470328	-0.351013	-0.506787	-0.340338	-0.449165	-0.375486	-0.424067	-0.352274	-0.464864	-0.368187	-0.456786	-0.45771	-0.383501	-0.454573	-0.395807	-0.352805	-0.39843	-0.420488	-0.366563	-0.376108	-0.398059	-0.445126	-0.41472	-0.397097	-0.460524	-0.40657	-0.447489	-0.3967	-0.49135	-0.427766
b_Shoreline:Settlement_date_grouping_finer_min	-0.0404234	-0.130495	-0.0322843	-0.10092	-0.0502229	-0.00172836	-0.051755	-0.0106825	-0.0426159	-0.0390793	-0.0278953	-0.0400612	-0.00109222	-0.000414721	0.0146274	-0.110364	-0.0194817	-0.0522638	-0.0342364	-0.0013804	-0.0721124	-0.12049	0.0334821	0.01129	-0.0195927	-0.0748528	-0.0314946	-0.0150673	0.0209928	-0.00337419	-0.0273135	-0.0123957	-0.0279575	-0.00189704	0.0229359	-0.0272942	-0.0543038	-0.0530721	0.00370925	-0.0660211	-0.0388432	-0.0201705	-0.0219548	-0.0473348	-0.0425765	-0.0207614	-0.0117485	-0.000683812	-0.0225131	0.00162684	-0.0168307	-0.00287638	-0.0625064	-0.0265511	-0.0514521	-0.107593	0.00643095	-0.026932	-0.0682133	-0.130396	-0.0417388	-0.0148007	-0.00632633	-0.0227939	0.0186899
b_Intercept_max	0.926069	1.04146	0.954549	0.949465	0.848822	0.855474	1.03196	0.848237	1.00637	0.932676	0.936991	0.901788	0.871823	0.896159	0.898086	1.00893	0.879606	0.928132	1.02261	0.872475	0.895073	0.911779	0.884401	0.89784	0.86973	0.887223	0.881307	0.873716	0.885047	0.880338	0.900113	0.915327	0.941516	0.924934	0.955222	0.983463	0.974263	0.966724	0.915134	0.888109	0.868594	0.998487	0.905315	0.961239	0.955264	0.933611	0.927511	0.885364	0.967564	0.961228	0.870814	0.934677	0.944833	0.896399	0.926814	0.940389	0.954011	0.874836	0.91653	0.897847	0.91597	0.933718	0.893503	0.943193	0.832288
b_environ_PC1_max	0.474934	0.79508	0.621198	0.578988	0.424203	0.43375	0.436333	0.485026	0.412066	0.414293	0.526805	0.442008	0.444187	0.556822	0.359209	0.652437	0.474322	0.48369	0.5135	0.384417	0.428144	0.381376	0.398658	0.431358	0.430468	0.424757	0.591944	0.485904	0.541518	0.429341	0.416656	0.533396	0.52067	0.517466	0.378803	0.511401	0.404488	0.41915	0.42563	0.450145	0.480905	0.407325	0.452514	0.392873	0.382148	0.426012	0.409112	0.405604	0.530698	0.496555	0.361648	0.466059	0.405723	0.418208	0.555936	0.335894	0.491916	0.387809	0.461045	0.447758	0.409959	0.495069	0.480881	0.512593	0.406439
b_Shoreline_max	1.35702	1.4826	1.84171	1.37342	1.52801	1.42605	1.43947	1.41385	1.37714	1.43331	1.35941	1.42795	1.49712	1.42348	1.38719	1.71184	1.44307	1.40462	1.59066	1.32141	1.35299	1.41552	1.38091	1.39799	1.41847	1.38582	1.49594	1.47824	1.45619	1.49844	1.37772	1.5143	1.37541	1.46437	1.3994	1.48811	1.45592	1.3486	1.39534	1.3619	1.38995	1.3502	1.37896	1.34088	1.47083	1.51177	1.49769	1.50253	1.44273	1.47404	1.4424	1.44933	1.3678	1.45	1.49823	1.35911	1.55858	1.41683	1.37454	1.45429	1.38436	1.37694	1.37165	1.5196	1.44889
b_environ_PC2_max	1.10721	1.4111	1.55959	0.989851	0.975625	1.0187	0.99638	1.05197	1.08359	1.11159	1.01327	1.08746	1.11599	1.14837	1.06512	1.1945	1.00185	1.08009	0.981032	1.00177	1.22191	1.08299	1.03439	0.978828	1.19151	1.08797	1.23039	1.02418	1.049	0.968001	1.05256	1.12664	1.10556	1.06368	1.08644	1.05223	0.975297	1.0343	0.995938	0.970503	1.01904	0.986848	1.00445	1.14167	1.18725	1.02874	1.2243	1.07486	1.26272	0.9754	1.02449	1.06297	1.0786	1.00845	1.33645	1.04549	0.992189	1.00176	0.991292	1.00766	1.24652	1.10618	1.05213	1.0253	1.02774
b_environ_PC3_max	0.643769	0.609212	0.652183	0.596824	0.708639	0.756059	0.665158	0.64546	0.760503	0.671177	0.61404	0.782455	0.717302	0.70511	0.782031	0.684307	0.65332	0.707715	0.718839	0.64322	0.715981	0.68208	0.732362	0.71919	0.701093	0.704501	0.609815	0.654688	0.686634	0.688217	0.643626	0.660049	0.656503	0.711782	0.653243	0.733192	0.645371	0.738412	0.620524	0.655169	0.671882	0.66935	0.856455	0.730566	0.67773	0.729123	0.650284	0.70226	0.650122	0.641881	0.643468	0.634147	0.794063	0.681039	0.701493	0.710843	0.654577	0.706412	0.624276	0.650251	0.695076	0.645374	0.635462	0.660866	0.721541
b_EA033_max	-0.40217	-0.176001	-0.459215	-0.270894	-0.400834	-0.394763	-0.342245	-0.371062	-0.335051	-0.409332	-0.349792	-0.411259	-0.376154	-0.384668	-0.393557	-0.430137	-0.388004	-0.406054	-0.396795	-0.418598	-0.307048	-0.369381	-0.302552	-0.348921	-0.418994	-0.400309	-0.308037	-0.385075	-0.355773	-0.237007	-0.367989	-0.405159	-0.401234	-0.374152	-0.365988	-0.416336	-0.426322	-0.343934	-0.331854	-0.399003	-0.398555	-0.416371	-0.368364	-0.41711	-0.372625	-0.410102	-0.392908	-0.395747	-0.388089	-0.337183	-0.381843	-0.375573	-0.428184	-0.40806	-0.436359	-0.378045	-0.37918	-0.383781	-0.319542	-0.388274	-0.366052	-0.3921	-0.385752	-0.384203	-0.452493
b_Settlement_date_grouping_finer_max	1.11487	1.08801	1.18886	1.07032	1.09365	1.15945	1.0628	1.27184	1.09521	1.07806	1.07173	1.14757	1.05053	1.08976	1.08277	1.16783	1.06777	1.14561	1.19695	1.09577	1.24294	1.28184	1.25392	1.21323	1.25854	1.22526	1.05867	1.05099	1.11754	1.11769	1.09568	1.16636	1.23107	1.13366	1.09525	1.09279	1.11484	1.1752	1.19083	1.13835	1.12294	1.11428	1.25587	1.19926	1.12523	1.18608	1.12011	1.10617	1.1227	1.13873	1.0934	1.13882	1.04749	1.09739	1.16765	1.12269	1.12013	1.06632	1.11346	1.06994	1.233	1.15945	1.17873	1.07121	1.10033
b_environ_PC1:Shoreline_max	0.822262	0.919261	0.657388	0.848773	0.856719	0.778414	0.84009	0.815356	0.799659	0.751366	0.817148	0.777688	0.762647	0.852961	0.872899	1.03515	0.800379	0.810913	0.960855	0.785826	1.02539	0.80262	0.80936	0.749734	0.865343	0.87334	0.933125	0.807819	0.836231	0.841559	0.807733	0.941403	0.792573	0.829169	0.799716	0.812145	0.838046	0.801731	0.764037	0.759686	0.782695	0.807759	0.849038	0.903429	0.79142	0.97873	0.813346	0.744675	0.78987	0.863415	0.83935	0.81382	0.788947	0.942409	0.853832	0.760446	0.865998	0.781008	0.835548	0.935939	0.883742	0.8481	0.855602	0.966863	0.899177
b_Shoreline:environ_PC2_max	0.556053	0.900351	0.737572	0.646941	0.448914	0.458442	0.554903	0.600133	0.460298	0.463341	0.568882	0.523946	0.574892	0.461661	0.528517	0.545957	0.539146	0.512422	0.667137	0.440729	0.471438	0.458292	0.480334	0.561132	0.660578	0.501086	0.569742	0.539839	0.457879	0.456025	0.48642	0.611303	0.549817	0.505228	0.520873	0.57392	0.573515	0.669139	0.529863	0.496863	0.503731	0.520506	0.585047	0.476994	0.4353	0.51084	0.529607	0.459244	0.524903	0.610641	0.517598	0.487136	0.426173	0.501944	0.788548	0.462413	0.631931	0.494255	0.470007	0.547193	0.512243	0.51907	0.509507	0.628353	0.576124
b_Shoreline:environ_PC3_max	0.722985	0.647042	0.495309	0.700639	0.80027	0.770416	0.734051	0.748487	0.825635	0.832092	0.807143	0.738472	0.743544	0.730339	0.913678	0.769818	0.768858	0.79406	0.73646	0.771477	0.819314	0.86768	0.768606	0.760401	0.808487	0.734813	0.750383	0.858231	0.75052	0.899554	0.740883	0.761661	0.797611	0.776674	0.750323	0.751806	0.774568	0.782286	0.884225	0.746464	0.784626	0.740716	0.767543	0.775991	0.8019	0.824237	0.753921	0.793204	0.831734	0.725499	0.764691	0.792552	0.805311	0.78553	0.798055	0.7512	0.759016	0.771105	0.736002	0.75025	0.777725	0.806989	0.895787	0.830251	0.769861
b_Shoreline:Settlement_date_grouping_finer_max	1.07454	1.1369	1.09501	1.03323	1.0995	1.09071	1.05642	1.0931	1.11316	1.09805	1.12032	1.07561	1.14991	1.10528	1.14794	1.10253	1.16527	1.08573	1.24316	1.16324	1.20025	1.23845	1.08298	1.11909	1.20107	1.11907	1.16825	1.15438	1.21938	1.17149	1.09094	1.10503	1.24586	1.07246	1.16152	1.13619	1.07667	1.12388	1.1628	1.08759	1.18381	1.1841	1.24803	1.09896	1.05712	1.17735	1.06273	1.09827	1.11974	1.25114	1.1866	1.10206	1.1113	1.18245	1.14189	1.37912	1.14626	1.1424	1.12896	1.23823	1.07585	1.14321	1.08062	1.26411	1.18226
b_Intercept_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_environ_PC1_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_Shoreline_straddle_zero	yes	yes	no	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	no	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_environ_PC2_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
